A new Uttar Pradesh will play a pivotal role in the building of a new India: PM Narendra Modi,"Uttar Pradesh Investors' Summit,Lucknow,Uttar Pradesh,Investment,Business,Entrepreneur,Yogi Adityanath,Chief Minister,Tourism,Culture,Agriculture,Education,Human Development,Farmer Welfare,Innovation,Security,Youth,Yuva Shakti,Handloom,Textile,Manufacturing,Renewable Energy,Electricity,Power,#Ease Of Doing Business,Farmers,Good Governance,Information Technology,Employment,Power for All,Demographic Dividend,Smart City,MSME,Food,Skill Development,Start up India,Stand up India,Skill India,Pradhan Mantri Rojgar Protsahan Yojana,Banks,MUDRA,Infrastructure,SAMPADA,FDI,Election,Clean Energy,One District One Product Scheme,Defence,Railway,Airport,UDAN,Aviation,Highway,Transport,National Optical Fibre Network,Waterways,Heritage,MoU,Financial Inclusion,Ease Of Living,Jan Dhan Yojana,Gas,Pradhan Mantri Ujjwala Yojana,Women Empowerment,Nari Shakti,Saubhagya yojna,Empowering the Poor,Ayushman Bharat Yojana,Dalit Community,New India,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-inaugurates-uttar-pradesh-investors-summit-in-lucknow-,203
Our government is changing the way the agriculture sector operates in the country: PM Modi,"Scientists,Farmers,Farmer Welfare,Farming,Technology,Science and Technology,Food,Agriculture,Empowering the Poor,NITI Aayog,Budget,Neem Coating Urea,Soil Health Card,Chemical,Fertilizer,Education,Yuva Shakti,Youth,Citizen Engagement,Good Governance,MUDRA,Irrigation,Pradhan Mantri Krishi Sinchai Yojna,Micro Irrigation,Water,Pradhan Mantri Fasal Bima Yojana,Crop Insurance,Judicial Reforms,Krishi Vigyan Kendras,SAMPADA,Operation Green,e-NAM,Economy,Jobs,Employment,Farmer Producer Organization,Self-help Group,Green Revolution,White Revolution,Solar Power,Animal Husbandry,Infrastructure,Jan Dhan Yojana,Kisan Credit Card,Furniture,Handicraft,MSME,Transport,Environment,Law & Order,Solar Pump,Electricity,Gobar Dhan Yojana,Swachh Bharat Abhiyan,Petroleum,Culture,2022,Scheme,Insurance,Fisheries,Agricultural Produce Market Committee,Jyotigram,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-national-conference-on-agriculture-2022-doubling-farmers-income-,204
PM addresses Bahubali Mahamasthakabhisheka Mahotsava in Karnataka,"Shravanabelagola,Bahubali Mahamasthakabhisheka Mahotsava,Karnataka,Culture,Human Development,Hospital,Inauguration,Healthcare,Saints,Ayushman Bharat Yojana,Empowering the Poor,Poverty,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-addresses-bahubali-mahamasthakabhisheka-mahotsava-in-karnataka,205
"Today, India is the hot-spot of digital innovation: PM Narendra Modi","World Congress on Information Technology,Video Conference,Technology,Hyderabad,Mysuru,Digital India,NASSCOM,Chief Minister,Telangana,World Information Technology and Services Alliance,Culture,Human Development,Vasudhaiva Kutumbakam,Innovation,Optical Fibre,Aadhaar,Mobile,Empowering the Poor,Education,JAM Vision,Banks,Hospital,Healthcare,e-NAM,Farmer Welfare,Farmers,Agriculture,BHIM-Aadhar merchant interface,BHIM App,UMANG App,Digital Economy,Entrepreneur,Women Empowerment,Nari Shakti,Pradhan Mantri Gramin Digital Saksharta Abhiyan,Make In India,National Procurement Portal,Artificial Intelligence,Dubai,Museum of the Future,Investment,Skill Development,Skill India,Big Data Analytics,Internet Of Things,Business,Economy,Atal Bihari Vajpayee,Atal Tinkering Laboratories,Information Technology,Cloud Computing,Start up India,Stand up India,Youth,Yuva Shakti,Jobs,Speeches,Jan Dhan Yojana,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-addresses-world-it-conference-through-vc,206
"Make Artificial Intelligence in India, Make Artificial Intelligence Work for India: PM Modi","Wadhwani Institute for Artificial Intelligence,Inauguration,Mumbai,Maharashtra,University of Mumbai,Technology,Digital India,Artificial Intelligence,Education,Science,Scientists,Development,Magnetic Maharashtra Convergence 2018,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-narendra-modi-inaugurated-wadhwani-institute-of-artificial-intelligence-at-the-university-of-mumbai-,207
PM Modi inaugurates Magnetic Maharashtra: Convergence 2018,"Ease Of Doing Business,Economy,Development,Good Governance,Maharashtra,Mumbai,Magnetic Maharashtra Convergence 2018,Jan Dhan Yojana,Digital India,Technology,Healthcare,Medical,Ayushman Bharat Yojana,National Ayush Mission (NAM),Employment,MUDRA,Agriculture,Rural Development,Rural,Road,Clean India,Power for All,Housing,Electricity for all,New India,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-narendra-modi-inaugurated-magnetic-maharashtra-convergence-2018-and-delivered-the-opening-address-,208
"Quality infrastructure is needed for India's growing aviation sector: PM Modi","Infrastructure,Navi Mumbai International Airport,Jawaharlal Nehru Port,Inauguration,Foundation,Aviation,Technology,Good Governance,Mumbai,Maharashtra,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-speech-at-the-ground-breaking-ceremony-of-navi-mumbai-international-airport-,209
Ours is a party committed to Rashtra Bhakti: PM Narendra Modi,"BJP,6-Deen Dayal Upadhyay Marg,Inauguration,Karyakarta,Pandit Deendayal Upadhyaya,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-modi-s-speech-at-inauguration-of-the-new-bjp-headquarter-at-6-deen-dayal-upadhyay-marg-in-new-delhi,210
PM Modi addresses World Sustainable Development Summit,"World Sustainable Development Summit,International Solar Alliance,Climate Change,Environment,Namami Gange,Sabka Saath Sabka Vikas,Good Governance,Pradhan Mantri Ujjwala Yojana,Power,Power for All,Housing,Empowering the Poor,Mahatma Gandhi,Greendex Report,COP-21,GDP,Economy,Ease Of Living,Health,Human Development,Farmers,Farmer Welfare,Agriculture,Farm Modernization,World Environment Day,Pradhan Mantri Krishi Sinchai Yojna,Irrigation,Per Drop More Crop,UNESCO,Electricity,Saubhagya yojna,Poverty,Youth,Yuva Shakti,Make In India,Manufacturing,Zero Defect Zero Effect,Renewable Energy,Transport,Cargo Transportation,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-addresses-world-sustainable-development-summit,211
Development works in Arunachal Pradesh will shine across the nation: PM Modi,"Arunachal Pradesh,Itanagar,Infrastructure,Dorjee Khandu State Convention Centre,Inauguration,Development,Youth,Yuva Shakti,Budget,Culture,Human Development,Tourism,Empowering the Poor,Poverty,Farming,Organic Farming,Farm Modernization,North East Council,Morarji Desai,Hospital,Education,Human Resource Development,Healthcare,Farmers,Farmer Welfare,Stent,Pradhan Mantri Jan Aushadhi Yojna,Economy,Ayushman Bharat Yojana,Aviation,Road,Highway,Good Governance,Governance,Corruption,Pema Khandu,Chief Minister,Direct Benefit Transfer,Naharlagun- New Delhi express,Arunachal Express,Indian Railways,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-speech-at-the-dedication-of-several-development-projects-to-the-nation-in-itanagar-arunachal-pradesh,212
Every Indian is working to realize the vision of a ‘New India’: PM Modi in Muscat,"Modi in Oman,Indian Community,Muscat,Oman,India First,International,Ease Of Doing Business,Insurance,Pradhan Mantri Jeevan Jyoti Bima Yojana,Pradhan Mantri Suraksha Bima Yojana,Healthcare,Health,Social Security Schemes,Passport,Post Office Passport Seva Kendra,Ayushman Bharat Yojana,Power,Electricity,Power for All,Electricity for all,Infrastructure,Indian Railways,Black Money,Corruption,Empowering the Poor,Transport,Highway,National Highway projects,Bullet Train,Sagarmala Project,Blue Revolution,Fisheries,Fishermen,Law,Ministry of Law and Justice,New India,Direct Benefit Transfer,LED,Neem Coating Urea,Fertilizer,Petroleum,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/excerpts-from-pm-s-address-at-community-event-in-muscat-oman,213
"Technology must be used as means to Development, not Destruction: PM Modi","Pravasi Bharatiya,Dubai,World Government Summit,Summit,Technology,Business,Development,Human Development,Environment,Yoga,Health,Healthcare,Government e-Marketplace,Innovation,Start up India,Stand up India,Smart India Hackathon,Solar Power,Clean Energy,LED,Power,Energy,Science,Satellite,Infrastructure,Science and Technology,PRAGATI,NITI Aayog,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-s-text-of-speech-at-world-government-summit-in-uae,214
India’s leap in World Bank’s Ease of Doing Business Rankings is unprecedented: PM Modi in Dubai,"Modi in UAE,India First,Gulf Countries,Indian Community,Inauguration,Sheikh Mohammed Bin Zayed Al Nahyan,Abu Dhabi,Temple,Bochasanwasi Shri Akshar Purushottam Swaminarayan Sanstha Temple,Human Development,Culture,Ease Of Doing Business,World Bank,Development,Economy,Demonetisation,Corruption,Black Money,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-s-address-at-community-reception-in-dubai-,215
Press statement by PM Modi during his State visit to Palestine,"Palestine,Modi in Palestine,Mahmoud Abbas,India First,Technology,Infrastructure,Development,Ramallah,Health,Education,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/press-statement-by-pm-modi-during-his-state-visit-to-palestine,216
"We are focusing on 3Ts for Tripura - Trade, Tourism, Training: PM Modi","Tripura,Sonamura,Public Rally,BJP,Karyakarta,Development,Employment,Jobs,Yuva Shakti,Election,Banks,Pay Commission,Governance Reform,Good Governance,Railway,Airport,Infrastructure,Act East Policy,Transport,Highway,Aviation,Tourism,Internet,UDAN,National Bamboo Mission,Tribal Community,Empowering the Poor,Democracy,Kailashahar,Electricity,Water,Youth,Healthcare,Education,Ayushman Bharat Yojana,Irrigation,Pradhan Mantri Krishi Sinchai Yojna,Farmer Welfare,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-public-meeting-at-tripura,217
"Not ‘New India’, Congress wants ‘Old India’ marked by corruption and scams: PM Modi","Rajya Sabha,Poverty,Health,Human Development,Ayushman Bharat Yojana,#Ease Of Doing Business,Economy,Empowering the Poor,New India,Davos,Election,Atal Bihari Vajpayee,Aadhaar,Black Money,Innovation,Law & Order,Budget,Goods and Services Tax,Governance Reform,Good Governance,Neem Coating Urea,Farmers,Farmer Welfare,Railway,Infrastructure,Food Security,Fertilizer,Gas Pipeline,Development,Sardar Patel,Newspaper,Irrigation,Water,Farming,Technology,Micro Irrigation,Per Drop More Crop,Water Conservation,SAMPADA,Beej Se Baazar tak,Solar Pump,National Bamboo Mission,Beekeeping,Chemical,Honey,Fisheries,Poultry,Swachh Bharat Abhiyan,Make In India,Jan Dhan Yojana,International Yoga Day,Surgical Strike,Dalit Community,Triple Talaq,Judicial Reforms,Pradhan Mantri Ujjwala Yojana,Women Empowerment,Nari Shakti,Pradhan Mantri Awas Yojana,Real Estate,Stent,Security,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/preliminary-text-of-pm-s-reply-to-the-motion-of-thanks-on-the-president-s-address-in-the-rajya-sabha-on-07-february-2018-,218
NDA Government has changed the work culture in the nation: PM Modi in Lok Sabha,"Lok Sabha,Parliament,Atal Bihari Vajpayee,Election,Democracy,Corruption,Women Empowerment,Nari Shakti,Governance Reform,Good Governance,Congress,Cabinet,Politics,Highway,Infrastructure,Road,Railway,Electricity,Optical Fibre,Technology,Panchayat,Empowering the Poor,Pradhan Mantri Awas Yojana,Housing,Renewable Energy,Shipping,Cargo Transportation,Member of Legislative Assembly,Gas Pipeline,Satellite,Space Technology,Barmer Refinery Project,Fertilizer,Farmer Welfare,Employment,Jobs,Yuva Shakti,Economy,Employees' Provident Fund,Indian Administrative Service,Start up India,MUDRA,Skill Development,Entrepreneurship,Aviation Policy,Geotagging,Aadhaar,Direct Benefit Transfer,Saubhagya yojna,Solar Power,Hydro Power Project,Ujwal DISCOM Assurance Yojana,Finance,LED,Farmers,SAMPADA,Crop Insurance,Food,Agriculture,Farm Modernization,Animal Husbandry,Kamdhenu Yojna,Soil Health Card,Neem Coating Urea,National Bamboo Mission,Healthcare,Human Development,Chemical,Fisheries,Global Logistics Index,Transport,Education,Students,Ease Of Living,Income Tax,Budget,Budget2018,Indian Institute of Information Technology,Indian Institute of Management,MSME,Business,Goods and Services Tax,Jan Dhan Yojana,Pradhan Mantri Ujjwala Yojana,Gas,Ayushman Bharat Yojana,Children,RuPay,Black Money,Banks,Swachh Bharat Abhiyan,Clean India,Passport,India First,Surgical Strike,FIFA U-17 World Cup India 2017,Sports,ASEAN Summit,New India,Mahatma Gandhi,Swami Vivekananda,Pranab Mukherjee,Doklam,Non Performing Asset,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/preliminary-text-of-pm-s-reply-to-the-debate-on-motion-of-thanks-to-president-s-address-in-lok-sabha,219
Karnataka has pledged to remove Congress from power: PM Modi in Bengaluru,"BJP,Parivartan Rally,Election Campaign,Infrastructure,Development,Railway,Healthcare,Human Development,Empowering the Poor,Jan Dhan Yojana,MUDRA,Banking,Yuva Shakti,Social Security Schemes,Pradhan Mantri Suraksha Bima Yojana,Pradhan Mantri Jeevan Jyoti Bima Yojana,Pradhan Mantri Ujjwala Yojana,LPG,Insurance,Women Empowerment,Women,Karnataka,Swachh Bharat Abhiyan,Clean India,Intensified Mission Indradhanush,Child Heart Care,Children,Electricity,Power for All,Saubhagya yojna,Pradhan Mantri Sahaj Bijli Har Ghar Yojana,Ministry Of Railways,Urban Development,Highway,Ministry of Road Transport and Highways,Road,Airport,Transforming India,Bengaluru,Pradhan Mantri Fasal Bima Yojana,Pradhan Mantri Krishi Sinchai Yojna,Crop Insurance,Irrigation,National Highway projects,Soil Health Card,Technology,Farmer Welfare,Farmers,Income Tax,Bookanakere Siddalingappa Yeddyurappa,Skill India,Stand up India,Start up India,Employment,Entrepreneur,Entrepreneurship,Ministry of Micro Small and Medium Enterprises,Ease Of Doing Business,Ease Of Living,Corruption,Muslim Community,Triple Talaq,Indian Railways,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/karnataka-has-pledged-to-remove-congress-from-power-pm-modi-in-bengaluru,220
"North East is at the heart of our Act East policy, says PM Modi at Advantage Assam Summit","Assam,Global Investors' Summit,Bhutan,Prime Minister,Tshering Tobgay,ASEAN,BBIN,Act East Policy,Guwahati,Road,Infrastructure,Electricity,Development,Media,Newspaper,Farmers,Dalit Community,Poverty,Tribal Community,Empowering the Poor,Good Governance,Governance Reform,Ease Of Living,Ayushman Bharat Yojana,Healthcare,Human Development,Agriculture,e-NAM,Scientists,Judicial Reforms,Transport,National Bamboo Mission,Budget,Budget2018,Farming,Poultry,Fisheries,Animal Husbandry,Kisan Credit Card,Housing,Pradhan Mantri Awas Yojana,Dhola-Sadiya Bridge,Pradhan Mantri Gram Sadak Yojana,School,Hospital,Marketing,Pradhan Mantri Ujjwala Yojana,Nari Shakti,Women Empowerment,Youth,Yuva Shakti,MUDRA,Employment,Entrepreneurship,Skill India,Start up India,Stand up India,Citizen Engagement,MSME,Income Tax,Goods and Services Tax,Employees' Provident Fund,Corruption,Maternity Leave Bill,Black Money,New India,Economy,World Bank,Global Innovation Index,Moody's,Global Competitiveness Index,World Economic Forum,inflation,Foreign Exchange,Textile,Tourism,Ports,Automobile,Highway,FDI,Investment,BharatMala,Bhupen Hazarika,Airport,GAIL,Indian Oil,Gas,Solar Power,#Ease Of Doing Business,Trade,Pradhan Mantri Suraksha Bima Yojana,Pradhan Mantri Jeevan Jyoti Bima Yojana,Insurance,Pradhan Mantri Jan Aushadhi Yojna,Pradhan Mantri Jan Aushadhi Kendra,RERA,Real Estate,LED,Make In India,UDAN,Indian e-Visa,AIIMS,Indian Railways,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-the-inaugural-session-of-advantage-assam-global-investors-summit-2018-in-guwahati-assam,221
"Budget is farmer friendly, common citizen friendly, business environment friendly and development friendly: PM","Budget,2018,Food,Optical Fibre,Farmers,Farmer Welfare,Union Budget,Poverty,Empowering the Poor,Dalit Community,Agriculture,Infrastructure,Jobs,Employment,Yuva Shakti,Business,Tribal Community,Minimum Support Prices,Finance,Tax,Farmer Producer Organization,Self-help Group,Kisan Credit Card,Fisheries,Economy,Pradhan Mantri Gram Sadak Yojana,Gobar Dhan Yojana,#Ease Of Doing Business,Pradhan Mantri Ujjwala Yojana,Women Empowerment,Nari Shakti,Development,Education,Hospital,Human Development,Healthcare,Banks,Make In India,Pradhan Mantri Vaya Vandana Yojana,MSME,Industries,Employees' Provident Fund,Sagarmala Project,Digital India,Next Generation Infrastructure,New India,Farm Modernization,MUDRA,Speeches,Operation Green,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/prime-minister-narendra-modi-s-remarks-on-union-budget-2018-19,222
Khelo India is an effort to give strength to a mass movement for playing more: PM Modi,"Sports,Khelo India,Indira Gandhi Indoor Stadium,New Delhi,Youth,Human Development,Sports Talent Search Portal,Transforming India,Pledge,Athletics,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-speech-at-the-inauguration-of-first-edition-of-khelo-india-school-games-on-31-january-2018-,223
"PM Modi's statement ahead of Budget Session of Parliament","Parliament,Budget,Farmers,Farmer Welfare,Poverty,Empowering the Poor,Tribal Community,Labour,Healthcare,Human Development,Development,Speeches,Triple Talaq,Governance Reform,Good Governance,Women Empowerment,Nari Shakti,Muslim Community,Economy,IMF,Environment,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-s-statement-ahead-of-budget-session-of-parliament,224
"NCC is not about uniform or uniformity, it is about unity: PM Modi","National Cadet Corps,Human Development,Defence,India First,Corruption,Black Money,Youth,Yuva Shakti,Culture,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/the-text-of-pm-s-speech-at-the-ncc-rally-on-28th-january-2018-,225
Nari Shakti is breaking the barriers of society: PM during Mann Ki Baat,"Mann Ki Baat,Women Empowerment,Nari Shakti,Kalpana Chawla,Mahatma Gandhi,Padma Shri Award,Beti Bachao Beti Padhao,Indian Navy,Chattisgarh,Tribal Community,Ministry of Tribal Affairs,E-rickshaws,Jobs,Tribute,Republic Day,Matunga Railway Station,Dantewada,Medical,Healthcare,Entrepreneur,Morna River,Mission Clean Morna River,Europe,European Union Council,India First,Environment,Climate Change,International,Martyrs,Peace,Pradhan Mantri Jan Aushadhi Yojna,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-s-mann-ki-baat-january-2018,226
Press Statement by PM Modi with PM of Cambodia Hun Sen,"Media,Cambodia,Hun Sen,International,India First,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/press-statement-by-pm-modi-with-pm-of-cambodia-hun-sen,227
People to people connectivity have been the foundation of our close ties for hundreds of years: PM at ASEAN Plenary Session,"ASEAN Summit,Republic Day,Peace,Development,India First,Science and Technology,ASEAN-India Commemorative Summit,Digital Village,Infrastructure,Textile,Rural Development,Pravasi Bharatiya Divas,Tourism,India-ASEAN Youth Summit,National Bravery Award,Singapore,Lee Hsien Loong,Investment,Business,New Delhi,2018,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-opening-remarks-by-the-pm-at-the-plenary-session-of-the-india-asean-commemorative-summit-25-january-2018,228
"Democracy, demography and dynamism are giving shape to India's development and destiny: PM Modi","Davos,Switzerland,World Economic Forum,Modi in Switzerland,India First,International,Swiss Confederation,Klaus Schwab,Media,Economy,Politics,GDP,Technology,Digital India,Big Data Analytics,Google,Cyber Security,Internet,Amazon,Twitter,Social Media,Peace,Security,Science,Poverty,Employment,Climate Change,Environment,Mahatma Gandhi,Development,Ayurveda,Healthcare,Power,Renewable Energy,International Solar Alliance,Summit,Terrorism,Globalization,Business,WTO,Investment,Global Supply Chains,Governance Reform,Good Governance,Direct Benefit Transfer,Financial Inclusion,Democracy,Human Development,Culture,Yuva Shakti,Sabka Saath Sabka Vikas,Election,Voters,Cabinet,Banks,Manufacturing,Exports,FDI,Goods and Services Tax,Innovation,Entrepreneurship,Indian Army,United Nations Security Council,Earthquake,Disaster Management,Saints,Citizen Engagement,India Means Business,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-addresses-world-economic-forum-plenary-session-davos,229
PM’s statement prior to his departure to Davos,"World Economic Forum,International,Summit,India First,Davos,Switzerland,Klaus Schwab,Economy,Alain Berset,Social Democratic Party,Swiss Confederation,Europe,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-s-statement-prior-to-his-departure-to-davos-,230
"Strong intent leads to good ideas, good ideas power innovation & innovation builds New India: PM Modi","iCreate,Prime Minister,Israel,Benjamin Netanyahu,Innovation,Research,Scholars,Sabarmati Ashram,Farmers,Industries,Start up India,Jobs,Employment,Yuva Shakti,Environment,Technology,Water,Agriculture,Food,Farming,Cyber Security,Farmer Welfare,Scientists,Nobel Prize,Knowledge,Children,New India,Satellite,Space Technology,Swachh Bharat Abhiyan,Good Governance,Entrepreneurship,Atal Tinkering Laboratories,Economy,Blue Revolution,Border Security Force,Security,International,India First,Dholera,Gujarat,Ahmedabad,Stand up India,MUDRA,Atal Innovation Mission,School,Education,Students,Investment,Healthcare,Fishermen,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-the-inauguration-of-the-icreate-center-at-deo-dholera-village-in-ahmedabad-on-17-january-2018-,231
"PM addresses public meeting on the occasion of commencement of work for the Rajasthan Refinery at Pachpadra, in Barmer, Rajasthan","Rajasthan,Barmer,Barmer Refinery Project,Infrastructure,Employment,Jobs,Youth,Petrochemical Complex,Pachpadra,HPCL,Petroleum,Vasundhara Raje,Chief Minister,Textile,Chemical,Inauguration,Makar Sankranti,New India,PM's Wishes,Greetings,Sankalp se Siddhi,Festival,Energy,Water,Railway,Israel,Prime Minister,Benjamin Netanyahu,Haifa,Martyrs,Tribute,Major Dalpat Singh,Teen Murti Chowk,Cabinet,Railway Budget,Indian Railways,Good Governance,Drought,Disaster Management,One Rank One Pension,Governance Reform,Indian Army,Culture,Human Development,Empowering the Poor,Politics,Banks,Poverty,Jan Dhan Yojana,Pradhan Mantri Ujjwala Yojana,Electricity,Education,Children,National Optical Fibre Network,Technology,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/text-of-pm-s-address-at-public-meeting-on-the-occasion-of-commencement-of-work-for-the-rajasthan-refinery-at-pachpadra-in-barmer-rajasthan,232
India presents a vast economic opportunity for Israeli companies: PM Modi,"Israel,Benjamin Netanyahu,India First,India-Israel Business Summit,Economy,Business,FICCI,Innovation,Technology,Cyber Security,Data Analytics,Transforming India,Start up India,Youth,Make In India,Digital India,Skill India,Water Resource Management,Ease Of Doing Business,World Bank,FDI,Goods and Services Tax,Agriculture,Defence,Diamond Industry,Good Governance,Information Technology,Tax,UNCTAD,Air India,Digital Economy,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/india-presents-a-vast-economic-opportunity-for-israeli-companies-pm-modi,233
PM Modi addresses Joint press Statement with PM Netanyahu of Israel,"Israel,Prime Minister,Benjamin Netanyahu,Media,International,India First,Meeting,Ministry of External Affairs,Makar Sankranti,Pongal,Greetings,Festival,PM's Wishes,Good Governance,Agriculture,Science and Technology,Security,Farmer Welfare,FDI,Cyber Security,Gas,Infrastructure,Space Technology,Education,Youth,Yuva Shakti,Teen Murti Chowk,Tribute,Martyrs,Technology,Innovation,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-israeli-pm-benjamin-netanyahu-at-joint-press-statement,234
PM Modi addresses Youth Day & Sarvadharma Sabha in Belagavi via video conferencing,"Belagavi,Karnataka,Swami Vivekananda,Birth Anniversary,Sarva Dharma Sabha,National Youth Day,Video Conference,Knowledge,Science,Culture,Human Development,Development,Caste,Youth,Yuva Shakti,New India,Citizen Engagement,Good Governance,Dalit Community,Empowering the Poor,Innovation,Swachh Bharat Abhiyan,Clean India,Saints,Democracy,Cabinet,Sankalp se Siddhi,Education,Nari Shakti,Women Empowerment,Healthcare,Solar Power,Digital India,LED,EK Bharat Shreshtha Bharat,Open Defecation Free,National Youth Festival,Greetings,PM's Wishes,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-addresses-youth-day-sarvadharma-sabha-via-video-conferencing,235
We want to make our youth job creators: PM Modi,"National Youth Festival,Gautam Buddha University,Video Conference,ISRO,Inauguration,Farmer Welfare,Farmers,Fishermen,Scientists,New India,Development,Economy,Technology,Space Technology,India First,Parliament,Mann Ki Baat,Yuva Shakti,Youth,Sankalp se Siddhi,Citizen Engagement,Good Governance,Mobile App,Soldiers,Freedom Fighters,Swami Vivekananda,Birth Anniversary,Buddha,Education,Jobs,Employment,Innovation,Entrepreneurship,MUDRA,Empowering the Poor,Business,Electricity,Healthcare,Farm Modernization,Skill India,Pradhan Mantri Kaushal Kendras,Pradhan Mantri Kaushal Vikas Yojana,Entrepreneur,National Apprenticeship Training Scheme,Swachh Bharat Abhiyan,Beti Bachao Beti Padhao,Women Empowerment,Nari Shakti,Atal Innovation Mission,School,Atal Tinkering Laboratories,Manufacturing,Transport,Energy,Start up India,Stand up India,Social Media,Aanchal Thakur,Manushi Chhillar,Sports,Human Development,athlete,Skiing,FIS International Skiing Competition,Yogi Adityanath,Twitter,Chief Minister,Yoga,EK Bharat Shreshtha Bharat,Atal Bihari Vajpayee,National Youth Day,PM's Wishes,Speeches,Good Governance,Infrastructure,Next Generation Infrastructure,Indian Railways,Ease Of Living",https://www.narendramodi.in/pm-modi-at-inaugural-ceremony-of-national-youth-festival-2018-at-gautam-buddha-university-via-vc,236
